week,region,country,betaMean,betaStd
2018-02-19/2018-02-25,Europe,Albania,-1.302174601868994,0.2364129448050936
2018-02-19/2018-02-25,Europe,Austria,0.19627998833895474,1.1186559803828702
2018-02-19/2018-02-25,Europe,Belarus,-1.6592938945780822,0.25594195743071735
2018-02-19/2018-02-25,Europe,Belgium,0.21462787321977828,1.0369982328992853
2018-02-19/2018-02-25,Europe,Bosnia and Herzegovina,-0.8246397850873518,0.2099139905997233
2018-02-19/2018-02-25,Europe,Bulgaria,-0.2503961794291859,0.200589116600575
2018-02-19/2018-02-25,Europe,Croatia,-0.49256445561571355,0.2075314053181828
2018-02-19/2018-02-25,Europe,Cyprus,-1.6558797561968899,0.262293703303387
2018-02-19/2018-02-25,Europe,Czech Republic,0.32301475937355706,1.0377311006697696
2018-02-19/2018-02-25,Europe,Denmark,0.24449202866204225,1.0877172950854472
2018-02-19/2018-02-25,Europe,Estonia,0.27517529659549345,1.0568999810276456
2018-02-19/2018-02-25,Europe,Finland,0.23304558301954864,1.0746060034586178
2018-02-19/2018-02-25,Europe,France,0.2331228162576066,1.1169017199660976
2018-02-19/2018-02-25,Europe,Germany,0.22541747287602523,1.1037824631166555
2018-02-19/2018-02-25,Europe,Greece,-0.3695522439671596,0.19945208161037078
2018-02-19/2018-02-25,Europe,Hungary,0.31836706628148287,1.0702771397649236
2018-02-19/2018-02-25,Europe,Iceland,0.2868817489132695,1.101407945220413
2018-02-19/2018-02-25,Europe,Ireland,0.3023691406655622,1.057881385915401
2018-02-19/2018-02-25,Europe,Italy,0.23073662441769827,1.1270495378735805
2018-02-19/2018-02-25,Europe,Kosovo,-2.270915680836431,0.3004054657232885
2018-02-19/2018-02-25,Europe,Latvia,0.2625572022765381,1.0931438002869165
2018-02-19/2018-02-25,Europe,Lithuania,0.36167203124515657,1.086158868167308
2018-02-19/2018-02-25,Europe,Luxembourg,0.3438793407411922,1.0392074941625749
2018-02-19/2018-02-25,Europe,Malta,0.16747732463281967,1.1066813626992489
2018-02-19/2018-02-25,Europe,Moldova,-1.3285723810633794,0.24678681880097436
2018-02-19/2018-02-25,Europe,Montenegro,-1.277703075357811,0.24860472643440357
2018-02-19/2018-02-25,Europe,Netherlands,0.29461308115685675,1.0814529421228518
2018-02-19/2018-02-25,Europe,North Macedonia,0.30904530741714586,1.0926267709729018
2018-02-19/2018-02-25,Europe,Norway,0.22819204822855327,1.0851462760664552
2018-02-19/2018-02-25,Europe,Poland,0.23997899424007726,1.1098339441398906
2018-02-19/2018-02-25,Europe,Portugal,0.20382096922695642,1.0460721885403106
2018-02-19/2018-02-25,Europe,Romania,0.021695572896521055,0.19244340744853813
2018-02-19/2018-02-25,Europe,Russia,0.6326949746746997,0.1681219748630792
2018-02-19/2018-02-25,Europe,Serbia,-1.3130636871760688,0.24538819702550754
2018-02-19/2018-02-25,Europe,Slovakia,0.2011517931441906,1.060406330729598
2018-02-19/2018-02-25,Europe,Slovenia,0.3351064705154749,1.0918102115134034
2018-02-19/2018-02-25,Europe,Spain,0.307834886567777,1.1257421025589824
2018-02-19/2018-02-25,Europe,Sweden,0.2808953353838643,1.0464088980428967
2018-02-19/2018-02-25,Europe,Switzerland,0.13973443983097908,0.9380575585853728
2018-02-19/2018-02-25,Europe,Ukraine,3.406628916359377,0.1720778590266094
2018-02-19/2018-02-25,Europe,United Kingdom,1.9242466540178642,0.8727593862641614
2018-02-26/2018-03-04,Europe,Albania,-2.1321015538570034,0.3104210855057326
2018-02-26/2018-03-04,Europe,Austria,0.25042068444469423,0.9837159756080007
2018-02-26/2018-03-04,Europe,Belarus,-2.1401072681129487,0.33516607469044685
2018-02-26/2018-03-04,Europe,Belgium,0.23511929933451384,1.039324655590769
2018-02-26/2018-03-04,Europe,Bosnia and Herzegovina,0.15469704752449123,0.17461441447278955
2018-02-26/2018-03-04,Europe,Bulgaria,-0.8983177481201002,0.22822407581791282
2018-02-26/2018-03-04,Europe,Croatia,-1.1579293623417655,0.24010401376782817
