week,region,country,betaMean,betaStd
2018-06-18/2018-06-24,Caucasus and Central Asia,Kyrgyzstan,-1.8508207804847265,0.2652348275462862
2018-06-18/2018-06-24,Caucasus and Central Asia,Tajikistan,0.2751480188597775,1.004937964071715
2018-06-18/2018-06-24,Caucasus and Central Asia,Turkmenistan,0.197753120233563,0.9716399224055466
2018-06-18/2018-06-24,Caucasus and Central Asia,Uzbekistan,0.9863326158784822,0.5110890962289124
2018-06-25/2018-07-01,Caucasus and Central Asia,Afghanistan,2.3894611153523253,0.15934291303413312
2018-06-25/2018-07-01,Caucasus and Central Asia,Armenia,-0.06728027409949255,0.1909889909260957
2018-06-25/2018-07-01,Caucasus and Central Asia,Azerbaijan,1.5615148777891195,0.14713872619172255
2018-06-25/2018-07-01,Caucasus and Central Asia,Georgia,-1.6546822518786197,0.25783860456039165
2018-06-25/2018-07-01,Caucasus and Central Asia,Kazakhstan,-1.4204403865255026,0.2324345040038633
2018-06-25/2018-07-01,Caucasus and Central Asia,Kyrgyzstan,-2.5859433557430465,0.30185070736558134
2018-06-25/2018-07-01,Caucasus and Central Asia,Tajikistan,0.2954099829097091,0.9859445525363113
2018-06-25/2018-07-01,Caucasus and Central Asia,Turkmenistan,0.2436267065754464,0.9758829232026107
2018-06-25/2018-07-01,Caucasus and Central Asia,Uzbekistan,1.2383335856200608,0.5237979429837863
2018-07-02/2018-07-08,Caucasus and Central Asia,Afghanistan,2.4244661342473535,0.155617510909022
2018-07-02/2018-07-08,Caucasus and Central Asia,Armenia,-0.7429519705303724,0.2093868001685637
2018-07-02/2018-07-08,Caucasus and Central Asia,Azerbaijan,1.7080337019693335,0.15097332536448396
2018-07-02/2018-07-08,Caucasus and Central Asia,Georgia,-1.670251275410516,0.24729796461860348
2018-07-02/2018-07-08,Caucasus and Central Asia,Kazakhstan,-2.4077961538149593,0.29627667501435584
2018-07-02/2018-07-08,Caucasus and Central Asia,Kyrgyzstan,1.1166390794912038,0.771533722194497
2018-07-02/2018-07-08,Caucasus and Central Asia,Tajikistan,1.0391302695784908,0.7620452205393681
2018-07-02/2018-07-08,Caucasus and Central Asia,Turkmenistan,1.1804210519917162,0.8102917037184854
2018-07-02/2018-07-08,Caucasus and Central Asia,Uzbekistan,-2.647690837522249,0.5116497716301203
2018-07-09/2018-07-15,Caucasus and Central Asia,Afghanistan,2.6956510642176137,0.16395994657648055
2018-07-09/2018-07-15,Caucasus and Central Asia,Armenia,-1.4839679834220243,0.26765781556210066
2018-07-09/2018-07-15,Caucasus and Central Asia,Azerbaijan,1.8964775213100267,0.15862006460372244
2018-07-09/2018-07-15,Caucasus and Central Asia,Georgia,-1.0367944340495565,0.24759384173294782
2018-07-09/2018-07-15,Caucasus and Central Asia,Kazakhstan,-1.6744453611192127,0.286945830210902
2018-07-09/2018-07-15,Caucasus and Central Asia,Kyrgyzstan,0.4313074613497382,0.9353873296074522
2018-07-09/2018-07-15,Caucasus and Central Asia,Tajikistan,0.3236189844633091,1.0119206829197795
2018-07-09/2018-07-15,Caucasus and Central Asia,Turkmenistan,-2.702597552292103,0.38611869029058543
2018-07-09/2018-07-15,Caucasus and Central Asia,Uzbekistan,1.5507502995422107,0.5202262533361093
2018-07-16/2018-07-22,Caucasus and Central Asia,Afghanistan,2.9209418286645046,0.14155137903924292
2018-07-16/2018-07-22,Caucasus and Central Asia,Armenia,-0.9874427277258024,0.21831761955698167
2018-07-16/2018-07-22,Caucasus and Central Asia,Azerbaijan,1.9776046768244542,0.1284714421883481
2018-07-16/2018-07-22,Caucasus and Central Asia,Georgia,-0.7633492753753999,0.210948887144915
